Category,ITM ID,Source ID,Match Score,Match Type,Mark As,ITM Business name,ITM Address -1,ITM City,ITM State,ITM Zip,Source Business name,Source Address -1,Source City,Source State,Source Zip,ITM concat addr,Source concat addr,ITM lat,ITM long,Source lat,Source long,Distance (in km),Distance Flag
,27365847,654750,73%,Moderate,,FLORIDA CANCER-PASADENA-PDA             ,1615 PASADENA AVE S STE 400             ,SAINT PETERSBURG         ,FL,33707,Fuller Dermatology,"1609 Pasadena Avenue South, Suite 4C",St Petersburg,FL,33707,"1615 PASADENA AVE S STE 400             ,SAINT PETERSBURG         ,FL,33707","1609 PASADENA AVENUE SOUTH, SUITE 4C,ST PETERSBURG,FL,33707",,,,,,0
,1886761,553370,73%,Moderate,,TX CANCER CTR-SHERMAN                   ,2800 HIGHWAY 75 N                       ,SHERMAN                  ,TX,75090,Baylor Scott & White Surgical Hospital - Sherman (FKA Heritage Park Surgical Hospital),3601 N Calais St,Sherman,TX,75090,"2800 HIGHWAY 75 N                       ,SHERMAN                  ,TX,75090","3601 N CALAIS ST,SHERMAN,TX,75090",,,33.67697695,-96.60181531098101,,0
,26980963,1668,73%,Moderate,,DUNCAN PRESCRIPTION CENTER              ,317 W BROADWAY                          ,MAYFIELD                 ,KY,42066,Jackson Purchase Medical Center,1099 Medical Center Cir,Mayfield,KY,42066,"317 W BROADWAY                          ,MAYFIELD                 ,KY,42066","1099 MEDICAL CENTER CIR,MAYFIELD,KY,42066",,,36.7591513,-88.6513557061248,,0
,37442065,601065,73%,Moderate,,LEE PHARMACY #2                         ,9981 S HEALTHPARK DR                    ,FORT MYERS               ,FL,33908,Harris Dermatology,9090 Park Royal Dr,Fort Myers,FL,33908,"9981 S HEALTHPARK DR                    ,FORT MYERS               ,FL,33908","9090 PARK ROYAL DR,FORT MYERS,FL,33908",26.503597,-81.91403,26.511194,-81.910255,0.5744574108709087,0
,8965433,3623,73%,Moderate,,"MUSC, RUTLEDGE TOWER AMBULATORY CARE    ",135 RUTLEDGE AVE                        ,CHARLESTON               ,SC,29425,Medical University of South Carolina,171 Ashley Ave,Charleston,SC,29425,"135 RUTLEDGE AVE                        ,CHARLESTON               ,SC,29425","171 ASHLEY AVE,CHARLESTON,SC,29425",32.7840254890239,-79.9445762781805,32.7855523,-79.9517243024411,0.4284022105499509,0
,53497992,720737,73%,Moderate,,INOVA HEALTH CARE SERVICES              ,8081 INNOVATION PARK DR                 ,FAIRFAX                  ,VA,22031,Hematology Oncology Care of Northern Virginia Pc,"3022 Williams Dr, Suite 100",Fairfax,VA,22031,"8081 INNOVATION PARK DR                 ,FAIRFAX                  ,VA,22031","3022 WILLIAMS DR, SUITE 100,FAIRFAX,VA,22031",,,38.868393,-77.23434,,0
,34091122,679337,73%,Moderate,,MILLENNIUM ONCOLOGY                     ,22710 PROFESSIONAL DR STE 100           ,KINGWOOD                 ,TX,77339,Jason C Miller DPM PA,"350 Kingwood Medical Dr, Suite 150",Kingwood,TX,77339,"22710 PROFESSIONAL DR STE 100           ,KINGWOOD                 ,TX,77339","350 KINGWOOD MEDICAL DR, SUITE 150,KINGWOOD,TX,77339",,,,,,0
,37226019,759227,73%,Moderate,,NCH WESTERVILLE SURGERY CENTER          ,455 EXECUTIVE CAMPUS DR                 ,WESTERVILLE              ,OH,43082,Center for Surgical Dermatology & Dermatology Associates,428 County Line Rd W,Westerville,OH,43082,"455 EXECUTIVE CAMPUS DR                 ,WESTERVILLE              ,OH,43082","428 COUNTY LINE RD W,WESTERVILLE,OH,43082",40.141488,-82.94930699999999,,,,0
,26916793,881,73%,Moderate,,FLORIDA CANCER-WELLINGTON NRTH-W        ,1037 S STATE ROAD 7 STE 303             ,WELLINGTON               ,FL,33414,Wellington Regional Medical Center,10101 Forest Hill Blvd,Wellington,FL,33414,"1037 S STATE ROAD 7 STE 303             ,WELLINGTON               ,FL,33414","10101 FOREST HILL BLVD,WELLINGTON,FL,33414",,,26.65263455,-80.2050242524975,,0
,21113250,976914,73%,Moderate,,AUGUSTA ONC-ORALS DT                    ,1303 D ANTIGNAC ST STE 1000             ,AUGUSTA                  ,GA,30901,University Medical Oncology,"1348 Walton Way, Suite 6700",Augusta,GA,30901,"1303 D ANTIGNAC ST STE 1000             ,AUGUSTA                  ,GA,30901","1348 WALTON WAY, SUITE 6700,AUGUSTA,GA,30901",33.469906,-81.9792,,,,0
,8943458,755833,73%,Moderate,,GRAND VALLEY HEALTH PLAN                ,2680 LEONARD ST NE                      ,GRAND RAPIDS             ,MI,49525,Dermatology Center of Grand Rapids Pc,"750 E Beltline Ave Ne, 3rd Floor",Grand Rapids,MI,49525,"2680 LEONARD ST NE                      ,GRAND RAPIDS             ,MI,49525","750 E BELTLINE AVE NE, 3RD FLOOR,GRAND RAPIDS,MI,49525",42.9827333,-85.60372,,,,0
,32611881,670270,73%,Moderate,,PACIFIC SHORES MED GRP-LONG BEAC        ,3747 WORSHAM AVE STE 101                ,LONG BEACH               ,CA,90808,Laser Care Specialists,"3828 Schaufele Ave, Ste 300",Long Beach,CA,90808,"3747 WORSHAM AVE STE 101                ,LONG BEACH               ,CA,90808","3828 SCHAUFELE AVE, STE 300,LONG BEACH,CA,90808",,,,,,0
,24202128,1005774,73%,Moderate,,UPSTATE PHARMACY CROSS CR               ,111 DOCTORS DR                          ,GREENVILLE               ,SC,29605,Plastic Surgery Associates,24 Memorial Medical Dr,Greenville,SC,29605,"111 DOCTORS DR                          ,GREENVILLE               ,SC,29605","24 MEMORIAL MEDICAL DR,GREENVILLE,SC,29605",34.815487122532,-82.4107597017397,34.8158959691471,-82.4218853156856,0.6317335650980758,0
,4117080,4403,73%,Moderate,,SUMMIT CANCER CENTER                    ,6001 N MAYFAIR ST                       ,SPOKANE                  ,WA,99208,Providence Holy Family Hospital,5633 N Lidgerwood St,Spokane,WA,99208,"6001 N MAYFAIR ST                       ,SPOKANE                  ,WA,99208","5633 N LIDGERWOOD ST,SPOKANE,WA,99208",47.7124043747984,-117.408666,47.70930445,-117.40722411430299,0.22442916787210845,0
,2374591,1123,73%,Moderate,,PRESENCE NAZARETH FAMILY CENTER         ,1127 N OAKLEY BLVD                      ,CHICAGO                  ,IL,60622,AMITA Health Saint Mary and Elizabeth Medical Center Chicago - Saint Mary Campus (FKA Presence Saint Mary and Elizabeth Medical Center - Saint Mary Campus),2233 W Division St,Chicago,IL,60622,"1127 N OAKLEY BLVD                      ,CHICAGO                  ,IL,60622","2233 W DIVISION ST,CHICAGO,IL,60622",41.9019582825699,-87.6844411533809,41.90309025,-87.6833944753238,0.09494305528977075,1
,3876369,683224,73%,Moderate,,PHARMERICA                              ,301 INDUSTRIAL DR                       ,GLASGOW                  ,KY,42141,Barren River Regional Cancer Center,103 Trista Ln,Glasgow,KY,42141,"301 INDUSTRIAL DR                       ,GLASGOW                  ,KY,42141","103 TRISTA LN,GLASGOW,KY,42141",36.998001919015,-85.94748401623372,37.0102901401715,-85.9030338684025,2.5954400736928314,0
,1914522,860792,73%,Moderate,,FLORIDA CANCER-NEW PRT RICHEY W-        ,5802 STATE ROAD 54                      ,NEW PORT RICHEY          ,FL,34652,Rivers Edge Pediatrics,6352 River Rd,New Port Richey,FL,34652,"5802 STATE ROAD 54                      ,NEW PORT RICHEY          ,FL,34652","6352 RIVER RD,NEW PORT RICHEY,FL,34652",,,28.251193772224397,-82.7238813990753,,0
,52288626,662993,73%,Moderate,,VA CANCER INST- HARBOURSIDE ON          ,6130 HARBOURSIDE CTR LOOP STE 101       ,MIDLOTHIAN               ,VA,23112,Cardiology of Virginia Inc,13572 Waterford Pl,Midlothian,VA,23112,"6130 HARBOURSIDE CTR LOOP STE 101       ,MIDLOTHIAN               ,VA,23112","13572 WATERFORD PL,MIDLOTHIAN,VA,23112",37.410446,-77.64958,37.45136,-77.64849,2.8275159095660336,0
,37231859,603171,73%,Moderate,,NSUHS-KELLOGG GB PHARMACY               ,2180 PFINGSTEN RD STE 1008              ,GLENVIEW                 ,IL,60026,The Derm (FKA Brodsky Dermatology LLC),"2601 Compass Rd, Suite 125",Glenview,IL,60026,"2180 PFINGSTEN RD STE 1008              ,GLENVIEW                 ,IL,60026","2601 COMPASS RD, SUITE 125,GLENVIEW,IL,60026",,,42.098564,-87.82184,,0
,8842689,615624,73%,Moderate,,SURGERY HOLDINGS ALHAMBRA SURGERY       ,1201 ALHAMBRA BLVD STE 110              ,SACRAMENTO               ,CA,95816,Urogynecology Consultants Medical Corporation,"2801 K St, Ste 200",Sacramento,CA,95816,"1201 ALHAMBRA BLVD STE 110              ,SACRAMENTO               ,CA,95816","2801 K ST, STE 200,SACRAMENTO,CA,95816",38.570538,-121.46617,38.572723,-121.469574,0.23791576523363628,0
,2462067,7129,73%,Moderate,,COOPER CR INSTIT VOORHEES(WAC)          ,900 CENTENNIAL BLVD STE M               ,VOORHEES                 ,NJ,08043,Virtua Voorhees Hospital,100 Bowman Dr,Voorhees,NJ,08043,"900 CENTENNIAL BLVD STE M               ,VOORHEES                 ,NJ,08043","100 BOWMAN DR,VOORHEES,NJ,08043",,,39.84324315,-74.9278507119469,,0
,35882009,966957,73%,Moderate,,COMPREHENSIVE CANCER CENTER PHARMACY    ,1825 N MARION ST                        ,DENVER                   ,CO,80218,Colorado Blood Cancer Institute,"1721 E 19th Ave, Suites 200-300",Denver,CO,80218,"1825 N MARION ST                        ,DENVER                   ,CO,80218","1721 E 19TH AVE, SUITES 200-300,DENVER,CO,80218",39.745163302387,-104.972227941963,,,,0
,21061604,3019,73%,Moderate,,VIDANT HLTH EMPLOYEE PHAR               ,2000 VENTURE TOWER DR # 6028            ,GREENVILLE               ,NC,27834,Vidant Medical Center (FKA Pitt County Memorial Hospital),2100 Stantonsburg Rd,Greenville,NC,27834,"2000 VENTURE TOWER DR # 6028            ,GREENVILLE               ,NC,27834","2100 STANTONSBURG RD,GREENVILLE,NC,27834",,,35.6087106,-77.4071734,,0
,53262026,591606,73%,Moderate,,AMERIPHARMA INFUSION CLINIC             ,132 S ANITA DR STE A                    ,ORANGE                   ,CA,92868,Breastlink Medical Group INC,"230 S Main St, Ste 100",Orange,CA,92868,"132 S ANITA DR STE A                    ,ORANGE                   ,CA,92868","230 S MAIN ST, STE 100,ORANGE,CA,92868",33.787273,-117.88117,,,,0
,18218513,856613,73%,Moderate,,VIRGINIA CANCER INSTITUTE-HANOVE        ,7501 RIGHT FLANK RD STE 600             ,MECHANICSVILLE           ,VA,23116,Pediatric Associates of Richmond,"8485 Bell Creek Rd, Suite B3",Mechanicsville,VA,23116,"7501 RIGHT FLANK RD STE 600             ,MECHANICSVILLE           ,VA,23116","8485 BELL CREEK RD, SUITE B3,MECHANICSVILLE,VA,23116",37.635147,-77.355865,37.639294,-77.35346,0.3153012929121264,0
,9597458,836623,73%,Moderate,,FAIRFAX MAIN PHCY                       ,10580 ARROWHEAD DR                      ,FAIRFAX                  ,VA,22030,Integrated Dermatology of Fairfax LLC,"10721 Main St, Suite 200",Fairfax,VA,22030,"10580 ARROWHEAD DR                      ,FAIRFAX                  ,VA,22030","10721 MAIN ST, SUITE 200,FAIRFAX,VA,22030",38.8738559,-77.31452420000001,,,,0
,1923292,837,73%,Moderate,,FLORIDA CANCER SPECIALISTS              ,401 MANATEE AVE E STE B                 ,BRADENTON                ,FL,34208,Manatee Memorial Hospital,206 2nd St E,Bradenton,FL,34208,"401 MANATEE AVE E STE B                 ,BRADENTON                ,FL,34208","206 2ND ST E,BRADENTON,FL,34208",,,27.49722435,-82.5621071549232,,0
,38303717,550580,73%,Moderate,,SANSUM CLINIC FOOTHILL EYE CTR          ,4151 FOOTHILL RD BLDG B                 ,SANTA BARBARA            ,CA,93110,Sansum Clinic,470 S Patterson Ave,Santa Barbara,CA,93111,"4151 FOOTHILL RD BLDG B                 ,SANTA BARBARA            ,CA,93110","470 S PATTERSON AVE,SANTA BARBARA,CA,93111",,,34.431069,-119.81034,,0
,11755578,956150,73%,Moderate,,WINDSOR POINT PHARMACY                  ,581 GUY RD STE 102                      ,CLAYTON                  ,NC,27520,FastMed Urgent Care,"935 Shotwell Rd, Suite 108",Clayton,NC,27520,"581 GUY RD STE 102                      ,CLAYTON                  ,NC,27520","935 SHOTWELL RD, SUITE 108,CLAYTON,NC,27520",35.643524,-78.48665,,,,0
,4437154,752940,73%,Moderate,,UCLA HEALTH SYSTEM HEM ONC              ,100 UCLA MEDICAL PLZ STE 555            ,LOS ANGELES              ,CA,90024,Jeffrey Rawnsley MD Inc,"Westwood Plaza 19021 Wilshire Blvd, Suite 611",Los Angeles,CA,90024,"100 UCLA MEDICAL PLZ STE 555            ,LOS ANGELES              ,CA,90024","WESTWOOD PLAZA 19021 WILSHIRE BLVD, SUITE 611,LOS ANGELES,CA,90024",,,,,,0
,37459504,4958,73%,Moderate,,DEL'S PHARMACY I                        ,10374 TRADEMARK ST                      ,RANCHO CUCAMONGA         ,CA,91730,Kindred Hospital Rancho (FKA Rancho Specialty Hospital),10841 White Oak Ave,Rancho Cucamonga,CA,91730,"10374 TRADEMARK ST                      ,RANCHO CUCAMONGA         ,CA,91730","10841 WHITE OAK AVE,RANCHO CUCAMONGA,CA,91730",34.0805668191965,-117.57849941180001,34.1036866,-117.56631509999998,1.7429298713176706,0
,38453037,2717,73%,Moderate,,PLAINS RMC PHARMACY RTL                 ,2401 W 21ST ST                          ,CLOVIS                   ,NM,88101,Plains Regional Medical Center,2100 Martin Luther King Jr,Clovis,NM,88101,"2401 W 21ST ST                          ,CLOVIS                   ,NM,88101","2100 MARTIN LUTHER KING JR,CLOVIS,NM,88101",34.4192772,-103.2354349,,,,0
,2399463,590819,73%,Moderate,,"SKILLED CARE PHARMACY, IN               ",6175 HI TEK CT                          ,MASON                    ,OH,45040,Dermatology & Skin Care Associates,5160 Socialville Foster Rd,Mason,OH,45040,"6175 HI TEK CT                          ,MASON                    ,OH,45040","5160 SOCIALVILLE FOSTER RD,MASON,OH,45040",39.3393621785062,-84.3332672322407,39.3215144060196,-84.31551483207141,1.5559012931174734,0
,23264622,1359,73%,Moderate,,FRANCISCAN  SURGERY CENTER              ,5255 E STOP 11 RD STE 100               ,INDIANAPOLIS             ,IN,46237,Franciscan Health Indianapolis (FKA Franciscan St Francis Health - Indianapolis),8111 S Emerson Ave,Indianapolis,IN,46237,"5255 E STOP 11 RD STE 100               ,INDIANAPOLIS             ,IN,46237","8111 S EMERSON AVE,INDIANAPOLIS,IN,46237",,,39.69339420000001,-86.0824761,,0
,2619777,914996,73%,Moderate,,TURENNE PHARMEDCO INC                   ,355 INDUSTRIAL PARK BLVD                ,MONTGOMERY               ,AL,36117,River Region Dermatology and Laser Inc,2060 Berryhill Rd,Montgomery,AL,36117,"355 INDUSTRIAL PARK BLVD                ,MONTGOMERY               ,AL,36117","2060 BERRYHILL RD,MONTGOMERY,AL,36117",32.3741249399777,-86.11185997102008,32.3542241026518,-86.1655778978636,3.4232931150218677,0
,37231938,5390,73%,Moderate,,ROCK VALLEY COMPOUNDING PHARMACY LL     ,811 S PERRYVILLE RD UNIT 109            ,ROCKFORD                 ,IL,61108,Van Matre Encompass Health Rehabilitation Hospital (FKA Van Matre HealthSouth Rehabilitation Hospital),950 S Mulford Rd,Rockford,IL,61108,"811 S PERRYVILLE RD UNIT 109            ,ROCKFORD                 ,IL,61108","950 S MULFORD RD,ROCKFORD,IL,61108",,,42.260820871753104,-88.99957299291701,,0
,26666490,773661,73%,Moderate,,CHI HEALTH PHARMACY - 132ND AND CENTER  ,13315 W CENTER RD STE 101               ,OMAHA                    ,NE,68144,Advanced Dermatology of the Midlands PC,"12910 Pierce St, Suite 120",Omaha,NE,68144,"13315 W CENTER RD STE 101               ,OMAHA                    ,NE,68144","12910 PIERCE ST, SUITE 120,OMAHA,NE,68144",,,,,,0
,23713020,728017,73%,Moderate,,"NORTON COMMUNITY PHYSICIAN SERVICES,LLC ",1490 PARK AVE NW STE 7                  ,NORTON                   ,VA,24273,Cutting Edge Dermatology PLLC,"280 Virginia Ave Ne, Ste 106",Norton,VA,24273,"1490 PARK AVE NW STE 7                  ,NORTON                   ,VA,24273","280 VIRGINIA AVE NE, STE 106,NORTON,VA,24273",,,36.942375,-82.624565,,0
,29315866,1008214,73%,Moderate,,MD ANDERSON CLINIC SPECIALTY            ,1155 PRESSLER ST                        ,HOUSTON                  ,TX,77030,Baylor College of Medicine Healthcare,6620 Main St,Houston,TX,77030,"1155 PRESSLER ST                        ,HOUSTON                  ,TX,77030","6620 MAIN ST,HOUSTON,TX,77030",29.7036804,-95.4028678,29.7094859,-95.4030545942897,0.40127778045443635,0
,49792009,652875,73%,Moderate,,"BENJAMIN, MICHAEL MD-MISSION HIL        ",10630 SEPULVEDA BLVD # 202              ,MISSION HILLS            ,CA,91345,Carolyn Kassabian MD Inc,"14901 Rinaldi St, #305",Mission Hills,CA,91345,"10630 SEPULVEDA BLVD # 202              ,MISSION HILLS            ,CA,91345","14901 RINALDI ST, #305,MISSION HILLS,CA,91345",,,,,,0
,33275306,726135,73%,Moderate,,ADVANCED PHARMACY                       ,8910 ROUTE 108 STE C                    ,COLUMBIA                 ,MD,21045,Medical & Aesthetic Dermatology,"9256 Bendix Rd, Suite 200A",Columbia,MD,21045,"8910 ROUTE 108 STE C                    ,COLUMBIA                 ,MD,21045","9256 BENDIX RD, SUITE 200A,COLUMBIA,MD,21045",,,39.23603,-76.829185,,0
,49552168,5377,73%,Moderate,,DALLAS COUNTY HOSPITAL DISTRICT         ,5184 TEX OAK AVE STE 1.711              ,DALLAS                   ,TX,75235,Childrens Medical Center Dallas,1935 Medical District Dr,Dallas,TX,75235,"5184 TEX OAK AVE STE 1.711              ,DALLAS                   ,TX,75235","1935 MEDICAL DISTRICT DR,DALLAS,TX,75235",,,32.80947825,-96.837546576607,,0
,39022042,585468,73%,Moderate,,HARMONY EMERGENCY DEPARTMENT PHARMA     ,4630 SNOW MESA DR                       ,FORT COLLINS             ,CO,80528,Banner Fort Collins Medical Center,4700 Lady Moon Dr,Fort Collins,CO,80528,"4630 SNOW MESA DR                       ,FORT COLLINS             ,CO,80528","4700 LADY MOON DR,FORT COLLINS,CO,80528",40.5221364571656,-105.03187192843599,40.521082,-105.00912699233601,1.1968298380067597,0
,4257250,929443,73%,Moderate,,METRO UROLOGY                           ,1655 BEAM AVE STE 206                   ,SAINT PAUL               ,MN,55109,Metro OBGYN,"17 Exchange St W, Suite 622",Saint Paul,MN,55102,"1655 BEAM AVE STE 206                   ,SAINT PAUL               ,MN,55109","17 EXCHANGE ST W, SUITE 622,SAINT PAUL,MN,55102",,,44.948666,-93.09851,,0
,31218753,553252,73%,Moderate,,RUBICON RX                              ,5751 W 73RD ST                          ,INDIANAPOLIS             ,IN,46278,Cancer Care Group,"6100 W 96th St, Suite 125",Indianapolis,IN,46278,"5751 W 73RD ST                          ,INDIANAPOLIS             ,IN,46278","6100 W 96TH ST, SUITE 125,INDIANAPOLIS,IN,46278",39.8849,-86.26218,,,,0
,49510460,4481,73%,Moderate,,WILLOW CREEK BEHAVIORAL HEALTH          ,1351 ONTARIO RD                         ,GREEN BAY                ,WI,54311,Aurora BayCare Medical Center,2845 Greenbrier Rd,Green Bay,WI,54311,"1351 ONTARIO RD                         ,GREEN BAY                ,WI,54311","2845 GREENBRIER RD,GREEN BAY,WI,54311",44.4768145925926,-87.9275793333333,,,,0
,1915080,611397,73%,Moderate,,NORTH SHORE HEM/ONC -SETAUKET           ,49 NESCONSET HWY                        ,PORT JEFFERSON STATION   ,NY,11776,New York Cancer and Blood Specialists (AKA North Shore Hematology Oncology Associates),"1500 Route 112, Bldg 4",Port Jefferson Station,NY,11776,"49 NESCONSET HWY                        ,PORT JEFFERSON STATION   ,NY,11776","1500 ROUTE 112, BLDG 4,PORT JEFFERSON STATION,NY,11776",,,,,,0
,2447950,683182,73%,Moderate,,VANTAGE CARE APOTHECARY R               ,1305 S MAIN ST                          ,MEADVILLE                ,PA,16335,Meadville OB/GYN Associates (AKA Meadville Obstetrics and Gynecology Associates),"765 Liberty St, Suite 202",Meadville,PA,16335,"1305 S MAIN ST                          ,MEADVILLE                ,PA,16335","765 LIBERTY ST, SUITE 202,MEADVILLE,PA,16335",41.6275714,-80.1542194,,,,0
,49802037,1358,73%,Moderate,,"PHARMSCRIPT OF IN, LLC (B)              ",6825 HILLSDALE CT                       ,INDIANAPOLIS             ,IN,46250,Community Heart and Vascular Hospital (FKA Indiana Heart Hospital),8075 N Shadeland Ave,Indianapolis,IN,46250,"6825 HILLSDALE CT                       ,INDIANAPOLIS             ,IN,46250","8075 N SHADELAND AVE,INDIANAPOLIS,IN,46250",,,39.8024302,-86.04560190000001,,0
,8789208,550880,72%,Moderate,,SANFORD CLINIC NORTH                    ,737 BROADWAY N                          ,FARGO                    ,ND,58102,Sanford Health Medical Group,801 Broadway N,Fargo,ND,58122,"737 BROADWAY N                          ,FARGO                    ,ND,58102","801 BROADWAY N,FARGO,ND,58122",,,46.884666,-96.787796,,0
,1892582,726015,72%,Moderate,,BLUE RIDGE CANCER CARE                  ,2013 JEFFERSON ST SW FL 2               ,ROANOKE                  ,VA,24014,Dermatology Practice of Roanoke PC,2000 Stephenson Ave SW,Roanoke,VA,24014,"2013 JEFFERSON ST SW FL 2               ,ROANOKE                  ,VA,24014","2000 STEPHENSON AVE SW,ROANOKE,VA,24014",,,37.251836,-79.950311,,0
,37639242,1488,72%,Moderate,,IA LUTHERAN HOSP INFUSION PHCY          ,1415 WOODLAND AVE # LEVEL2              ,DES MOINES               ,IA,50309,Iowa Lutheran Hospital,700 E University Ave,Des Moines,IA,50316,"1415 WOODLAND AVE # LEVEL2              ,DES MOINES               ,IA,50309","700 E UNIVERSITY AVE,DES MOINES,IA,50316",,,41.6036003,-93.60855079999999,,0
,1884971,381,72%,Moderate,,WALGREENS                               ,4616 DE LONGPRE AVE                     ,LOS ANGELES              ,CA,90027,CHA Hollywood Presbyterian Medical Center,1300 N Vermont Ave,Los Angeles,CA,90027,"4616 DE LONGPRE AVE                     ,LOS ANGELES              ,CA,90027","1300 N VERMONT AVE,LOS ANGELES,CA,90027",34.0969208989899,-118.290372272727,34.0963408,-118.29007827516001,0.043467669852156054,1
,8890279,657856,72%,Moderate,,ROCKY MOUNTAIN CANCER CTR MIDTOWN       ,1800 N WILLIAMS ST STE 200              ,DENVER                   ,CO,80218,Midtown Inpatient Medicine LLC,835 E 18th Ave,Denver,CO,80218,"1800 N WILLIAMS ST STE 200              ,DENVER                   ,CO,80218","835 E 18TH AVE,DENVER,CO,80218",,,39.74505985,-104.976496124871,,0
,37324999,550467,72%,Moderate,,MEDICAL PARK 11 PHARMACY                ,11104 PARKVIEW CIRCLE DR                ,FORT WAYNE               ,IN,46845,Parkview Physicians Group,3828 New Vision Dr,Fort Wayne,IN,46845,"11104 PARKVIEW CIRCLE DR                ,FORT WAYNE               ,IN,46845","3828 NEW VISION DR,FORT WAYNE,IN,46845",41.1864539,-85.10223,41.1865216,-85.0965561,0.295066049736903,0
,11922919,706165,72%,Moderate,,KLAMATH OPEN DOOR FAMILY PRACTICE       ,2074 S 6TH ST                           ,KLAMATH FALLS            ,OR,97601,The Childrens Clinic of Klamath,2580 Daggett Ave,Klamath Falls,OR,97601,"2074 S 6TH ST                           ,KLAMATH FALLS            ,OR,97601","2580 DAGGETT AVE,KLAMATH FALLS,OR,97601",42.222719899999994,-121.7792117,42.250823888690704,-121.785748871726,1.9703821514408029,0
,12999124,4570,72%,Moderate,,"THE DULUTH CLINIC, LTD                  ",11134 N HWY 77 STE A                    ,HAYWARD                  ,WI,54843,Hayward Area Memorial Hospital,11040 N State Road 77,Hayward,WI,54843,"11134 N HWY 77 STE A                    ,HAYWARD                  ,WI,54843","11040 N STATE ROAD 77,HAYWARD,WI,54843",,,46.06983,-91.24066,,0
,38306239,2641,72%,Moderate,,WALGREENS WORKSITE PHCY #16245          ,1801 ATLANTIC AVE                       ,ATLANTIC CITY            ,NJ,08401,AtlantiCare Regional Medical Center - Atlantic City Campus,1925 Pacific Ave,Atlantic City,NJ,08401,"1801 ATLANTIC AVE                       ,ATLANTIC CITY            ,NJ,08401","1925 PACIFIC AVE,ATLANTIC CITY,NJ,08401",39.360123,-74.433263,39.3583729,-74.434351925668,0.13418542613101844,1
,37151753,661910,72%,Moderate,,"PHARMSCRIPT, LLC                        ",441 COMMERCE RD STE 2                   ,VESTAL                   ,NY,13850,Dr Joseph Newmark,"4104 Vestal Rd, Ste 203",Vestal,NY,13850,"441 COMMERCE RD STE 2                   ,VESTAL                   ,NY,13850","4104 VESTAL RD, STE 203,VESTAL,NY,13850",42.106743,-75.987366,,,,0
,4250570,638728,72%,Moderate,,AMERICAN ONC-HIGDON FERRY-ARHHF         ,1455 HIGDON FERRY RD STE B              ,HOT SPRINGS NATIONAL PARK,AR,71913,Hot Springs Radiation Oncology PA,1455 Higdon Ferry Rd,Hot Springs,AR,71913,"1455 HIGDON FERRY RD STE B              ,HOT SPRINGS NATIONAL PARK,AR,71913","1455 HIGDON FERRY RD,HOT SPRINGS,AR,71913",,,34.4675503536974,-93.0697992179163,,0
,34378709,550654,72%,Moderate,,VA ONC ASSOC                            ,1051 LOFTIS BLVD                        ,NEWPORT NEWS             ,VA,23606,Tidewater Physicians Multispecialty Group PC,"860 Omni Blvd, Suite 107",Newport News,VA,23606,"1051 LOFTIS BLVD                        ,NEWPORT NEWS             ,VA,23606","860 OMNI BLVD, SUITE 107,NEWPORT NEWS,VA,23606",37.0846707317073,-76.48552160975609,,,,0
,9540351,1112,72%,Moderate,,WALGREEN CO                             ,602 W UNIVERSITY AVE                    ,URBANA                   ,IL,61801,OSF Heart of Mary Medical Center (FKA Presence Covenant Medical Center),1400 W Park St,Urbana,IL,61801,"602 W UNIVERSITY AVE                    ,URBANA                   ,IL,61801","1400 W PARK ST,URBANA,IL,61801",40.1165259135695,-88.2152179023365,40.11819445,-88.2270700687448,0.6367613669471279,0
,33411978,779654,72%,Moderate,,UCLA HEM AND ONC - IRVINE               ,250 E YALE LOOP STE A                   ,IRVINE                   ,CA,92604,Seaside Dermatology and Skin Cancer Center (AKA Seaside Dermatology Inc),"4950 Barranca Pkwy, Suite 307",Irvine,CA,92604,"250 E YALE LOOP STE A                   ,IRVINE                   ,CA,92604","4950 BARRANCA PKWY, SUITE 307,IRVINE,CA,92604",33.683796,-117.804115,,,,0
,15494811,550216,72%,Moderate,,NAVAL RESERVE CENTER                    ,400K WYOMING BLVD NE                    ,ALBUQUERQUE              ,NM,87123,Davita Medical Group (FKA ABQ Health Partners),13701 Encantado Rd Ne,Albuquerque,NM,87123,"400K WYOMING BLVD NE                    ,ALBUQUERQUE              ,NM,87123","13701 ENCANTADO RD NE,ALBUQUERQUE,NM,87123",35.080045,-106.55026000000001,35.0749229599848,-106.496014476169,3.0876224657820552,0
,29388841,1004032,72%,Moderate,,PHARMACARE- HAWAII                      ,3375 KOAPAKA ST STE F251                ,HONOLULU                 ,HI,96819,Hawaii Oncology Inc,"1380 Lusitana St, Ste 608",Honolulu,HI,96813,"3375 KOAPAKA ST STE F251                ,HONOLULU                 ,HI,96819","1380 LUSITANA ST, STE 608,HONOLULU,HI,96813",21.336197,-157.91638,21.308538,-157.85283,4.514736125177037,0
,36902500,634719,72%,Moderate,,TENNESSEE CANCER SPEC-HARROGATE         ,389 FORGE RIDGE RD                      ,HARROGATE                ,TN,37752,Harrogate Family & Health Care Inc,169 Westmoreland St,Harrogate,TN,37752,"389 FORGE RIDGE RD                      ,HARROGATE                ,TN,37752","169 WESTMORELAND ST,HARROGATE,TN,37752",36.5688208115013,-83.6419731475447,36.580619165846706,-83.6532252304912,1.026812000129648,0
